V's Barcoda,Precis Barcode,Casherb,Casno,Family,Clade,Scientific Name,Taxon,Latitude Decimal,Longitude Decimal,Reference Acc
8003432,SAM0008452-2,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.907935,19.116714,501-2000m
8003482,NBG0201058-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.896483,19.156225,501-2000m
8003480,NBG0201062-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.89194444,19.16027778,GPS
8003479,NBG0201214-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.88427,19.159981,501-2000m
8003409,PRE0051512-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.874774,18.973555,<500m
8003305,NBG0182654-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.873074,18.828541,501-2000m
8003408,NBG0182651-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.87206,18.974713,<500m
8003323,NBG0182703-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.847097,18.649812,501-2000m
8003517,PRE0241224-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.84671,18.834783,501-2000m
8003397,NBG0019185-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.831343,18.527577,501-2000m
8003529,NBG0182705-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.831319,18.818159,<500m
8003411,NBG0127319-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.826745,18.665233,501-2000m
8003452,PRE0813212-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.810732,19.062544,501-2000m
8003453,NBG0182313-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.809618,19.059877,501-2000m
8003530,NBG0182707-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.803753,18.876624,501-2000m
8003424,NBG0182696-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.795383,18.905115,501-2000m
8003343,NBG0057783-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.785117,18.794229,501-2000m
8003476,NBG0147703-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.764197,18.76809,<500m
8003475,NBG0148475-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.758488,18.794831,501-2000m
8003541,PRE0813724-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.736735,18.846229,<500m
8003391,NBG0211681-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.677551,19.184903,501-2000m
8003415,PRE0712653-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.664233,19.544635,501-2000m
8003416,NBG0182706-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.664222,19.544579,501-2000m
8003294,NBG0196696-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.60833333,19.1,GPS
8003471,NBG0151352-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.600068,19.119196,<500m
8003292,NBG0196990-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.59861111,19.10638889,GPS
8003499,PRE0051499-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.563226,19.253863,501-2000m
8003322,NBG0182698-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.557881,18.552766,501-2000m
8003540,PRE0051497-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.541538,18.493382,501-2000m
8003470,NBG0156894-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.53318,18.478714,501-2000m
8003381,SAM0049593-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.519311,19.186905,<500m
8003495,PRE0727358-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.518452,19.194097,501-2000m
8003527,NBG0182700-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.502391,18.865989,501-2000m
8003298,NBG0196719-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.49166667,18.57305556,GPS
8003518,NBG0057778-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.48333333,18.48333333,501-2000m
8003467,NBG0200883-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.47972222,19.0325,GPS
8003347,NBG0182701-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.473349,19.202207,501-2000m
8003465,NBG0148483-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.44599,18.439999,501-2000m
8003263,NBG0057780-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.439852,18.522394,501-2000m
8003469,NBG0148463-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.39632,19.788121,501-2000m
8003466,NBG0147155-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.394921,18.888489,501-2000m
8003304,NBG0182695-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.333123,19.313225,501-2000m
8003454,NBG0182702-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.329851,19.039164,501-2000m
8003338,NBG0057777-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.320588,19.093412,<500m
8003288,NBG0196697-1,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.304583,19.321933,<500m
8003307,NBG0057770-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.298318,19.328274,501-2000m
8003331,PRE0241225-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.284577,19.149211,501-2000m
8003468,NBG0201113-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.27,19.32333333,GPS
8003412,PRE0561435-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.247099,19.521367,501-2000m
8003261,NBG0057759-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-33.156136,19.03498,501-2000m
8003462,NBG0182648-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.968785,19.052502,501-2000m
8003461,NBG0151403-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.963986,19.195864,501-2000m
8003380,SAM0065628-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.900401,19.04432,501-2000m
8003460,NBG0158949-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.895992,19.050196,501-2000m
8003459,NBG0153588-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.865068,18.742384,<500m
8003420,NBG0182728-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.760514,18.673845,501-2000m
8003494,NBG0057773-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.6227,18.954537,501-2000m
8003458,NBG0148470-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.594655,18.930346,501-2000m
8003437,NBG0197103-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.53888889,19.26666667,GPS
8003362,NBG0182312-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-32.273341,19.089012,<500m
8003438,NBG0170288-0,,,Orchidacaeae,Coryciinae,Pterygodium catholicum (L.) Sw. ,PteryCatho,-31.445439,19.058791,501-2000m
8003553,NBG0196773-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-34.68111111,19.58194444,GPS
8003566,118305,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-34.2225,18.41194444,501-2000m
8003552,PRE0051515-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.99504,18.473474,501-2000m
8003562,NBG0183300-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.9575,18.38416667,<500m
8003563,PRE0051516-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.957124,18.383992,501-2000m
8003550,SAM0022106-2,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.950778,18.385603,501-2000m
8003557,SAM0025297-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.949006,18.491431,501-2000m
8003556,SAM0029297-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.94891,18.491862,501-2000m
8003559,118306,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.94722,18.49306,501-2000m
8003558,118307,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.946157,18.491564,501-2000m
8003554,NBG0202574-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.83527778,18.64,GPS
8003564,SAM0022107-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.490828,18.478274,501-2000m
8003555,NBG0057798-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.48333333,18.48333333,501-2000m
8003567,NBG0147158-0,,,Orchidacaeae,Coryciinae,Pterygodium cruciferum Sond. ,PteryCruci,-33.444087,18.442885,501-2000m
8003591,NBG0148478-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-33.108235,18.005414,501-2000m
8003592,NBG0156896-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-33.103722,18.034357,501-2000m
8003578,NBG0150153-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-31.42425,19.127895,501-2000m
8003587,NBG0156865-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-31.412317,19.120993,501-2000m
8003588,NBG0192750-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-31.412184,19.120763,501-2000m
8003571,NBG0067163-0,,,Orchidacaeae,Coryciinae,Pterygodium hallii (Schelpe) Kurzweil & H.P.Linder ,PteryHalli,-31.359472,19.144182,501-2000m
8003618,NBG0201117-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-34.15944444,19.24111111,GPS
8003600,PRE0052483-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-34.099196,19.199512,501-2000m
8003616,NBG0182462-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-33.665183,18.583903,501-2000m
8003604,NBG0057835-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-33.48333333,18.48333333,501-2000m
8003614,NBG0057833-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-33.385057,18.901936,501-2000m
8003617,NBG0198079-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-33.38416667,18.38111111,GPS
8003599,PRE0476424-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-33.159516,18.702503,501-2000m
8003610,NBG0085113-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-32.929081,18.93592,501-2000m
8003606,NBG0057831-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-32.776707,18.792158,501-2000m
8003607,NBG0196487-0,,,Orchidacaeae,Coryciinae,Pterygodium inversum (Thunb.) Sw. ,PteryInver,-32.65,18.95,GPS
8003642,NBG0148467-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-33.39632,19.788121,501-2000m
8003624,PRE0051485-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-33.234658,19.334799,501-2000m
8003626,NBG0057736-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.511602,19.003916,501-2000m
8003629,NBG0182501-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.269218,18.848073,501-2000m
8003637,NBG0148476-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.267612,18.931622,501-2000m
8003638,NBG0201027-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.25972222,18.93527778,GPS
8003639,NBG0156867-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.25898,18.938602,501-2000m
8003636,NBG0149193-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.25528,19.190621,<500m
8003645,NBG0159483-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.182854,18.755658,501-2000m
8003621,NBG0057737-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.143012,19.227511,501-2000m
8003635,NBG0201240-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.121466,19.179315,501-2000m
8003628,NBG0183301-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-32.116719,19.173989,501-2000m
8003631,NBG0182500-0,,,Orchidacaeae,Coryciinae,Pterygodium pentherianum Schltr. ,PteryPenth,-31.739822,18.826014,501-2000m
8003687,NBG0182454-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-34.416833,20.587579,501-2000m
8003680,PRE0050433-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-34.228063,19.441226,501-2000m
8003692,NBG0169202-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-34.052076,18.87146,501-2000m
8003648,PRE0050436-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-34.033392,18.370618,501-2000m
8003678,PRE0050430-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.997434,18.423137,501-2000m
8003705,PRE0813844-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.995592,18.933689,501-2000m
8003695,NBG0147159-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.993372,20.706998,501-2000m
8003698,SAM0056875-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.986231,18.998561,<500m
8003672,NBG0149950-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.975772,18.385868,<500m
8003667,PRE0612957-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.971228,19.506174,501-2000m
8003669,PRE0708152-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.968416,18.411066,501-2000m
8003663,PRE0050437-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.942703,18.998898,501-2000m
8003686,NBG0182450-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.93917,19.536946,501-2000m
8003694,NBG0158586-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.93601,18.924012,501-2000m
8003679,NBG0182452-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.891516,18.860548,501-2000m
8003654,NBG0196693-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.88333333,19.15833333,GPS
8003693,PRE0813211-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.810732,19.062544,501-2000m
8003660,NBG0057790-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.704756,19.171335,501-2000m
8003655,NBG0196694-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.64166667,19.075,GPS
8003674,SAM0049592-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.625488,19.886671,501-2000m
8003689,NBG0152353-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.592096,21.160783,501-2000m
8003683,NBG0182455-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.498287,20.724474,501-2000m
8003665,NBG0057792-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.285527,19.148131,501-2000m
8003657,NBG0057787-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-33.213364,19.395014,501-2000m
8003677,PRE0050432-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-32.774743,18.737796,501-2000m
8003681,NBG0182453-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-32.718566,18.575791,501-2000m
8003673,SAM0056711-0,,,Orchidacaeae,Coryciinae,Pterygodium platypetalum Lindl. ,PteryPlaty,-32.683012,19.171237,501-2000m
8003743,NBG0153461-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.838346,20.235122,501-2000m
8003715,NBG0182431-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.723199,19.746371,501-2000m
8003721,NBG0182432-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.625372,19.612759,501-2000m
8003742,NBG0151763-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.41972222,19.73361111,<500m
8003712,NBG0152914-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.41111111,19.74888889,501-2000m
8003741,NBG0148482-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-33.401582,19.758582,501-2000m
8003728,NBG0195282-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-32.619481,19.384449,501-2000m
8003740,NBG0149197-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-32.26786,19.232425,<500m
8003739,NBG0149194-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-32.25528,19.190621,<500m
8003738,NBG0149189-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-32.171849,19.180637,501-2000m
8003725,NBG0182433-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-32.116719,19.173989,501-2000m
8003714,NBG0205884-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.46666667,19.03333333,GPS
8003734,NBG0156888-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.366885,19.140259,501-2000m
8003735,NBG0201105-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.36611111,19.14777778,GPS
8003717,PRE0735488-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.363564,19.139319,501-2000m
8003724,NBG0182436-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.361624,19.141574,501-2000m
8003733,NBG0156912-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.361207,19.140296,501-2000m
8003708,NBG0196688-0,,,Orchidacaeae,Coryciinae,Pterygodium schelpei H.P.Linder ,PterySchel,-31.35833333,19.14,GPS
8003780,PRE0676723-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.763382,19.854979,501-2000m
8003774,NBG0057721-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.579126,19.451177,501-2000m
8003834,NBG0182367-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.558795,19.420843,501-2000m
8003760,NBG0182358-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.447125,20.426799,501-2000m
8003842,SAM0048254-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.398352,20.851891,501-2000m
8003843,PRE0050451-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.396432,20.84939,501-2000m
8003828,NBG0147162-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.38946,20.140602,501-2000m
8003753,PRE0644344-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.365598,21.423433,501-2000m
8003751,NBG0057723-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.301168,18.81628,501-2000m
8003757,PRE0676539-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.224945,19.440604,501-2000m
8003800,PRE0050492-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.224314,19.441025,501-2000m
8003758,NBG0057735-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.191597,18.417715,501-2000m
8003820,NBG0057734-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.149821,18.43536,501-2000m
8003797,SAM0022078-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.125033,18.45079,501-2000m
8003775,PRE0050448-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.078984,18.763055,501-2000m
8003787,NBG0154456-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.072799,18.646867,501-2000m
8003833,NBG0183310-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.064367,18.704106,501-2000m
8003814,PRE0611603-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.037465,19.563687,501-2000m
8003815,NBG0121133-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.034028,19.603587,501-2000m
8003769,NBG0182364-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.023104,18.394933,501-2000m
8003772,NBG0057730-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-34.016681,18.343603,501-2000m
8003807,NBG0182384-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.937069,18.729129,501-2000m
8003806,NBG0182370-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.926939,18.728537,501-2000m
8003805,PRE0475964-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.925364,18.730281,501-2000m
8003835,NBG0182366-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.917686,18.406665,501-2000m
8003768,NBG0057714-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.913743,18.466901,501-2000m
8003817,SAM0054589-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.895932,18.49379,501-2000m
8003812,PRE0050429-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.770861,18.968568,501-2000m
8003808,PRE0112028-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.622068,19.474882,501-2000m
8003809,PRE0558301-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.621322,19.47527,501-2000m
8003830,PRE0727394-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.61409,19.506069,501-2000m
8003777,NBG0108653-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.612448,19.451454,501-2000m
8003788,PRE0050450-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.57388889,18.64805556,501-2000m
8003827,NBG0200869-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.55083333,18.41111111,GPS
8003796,SAM0022077-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.51475,18.514186,501-2000m
8003749,NBG0057716-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.48333333,18.48333333,501-2000m
8003745,PRE0751295-0,,,Orchidacaeae,Coryciinae,Pterygodium volucris (L.f.) Sw. ,PteryVoluc,-33.475885,18.369825,501-2000m
